root	mode	first_line	verdict
testdir:fixedbugs/bug507.go	compiled	main.go:4:8: "./a" is relative, but relative import paths are not supported in module mode	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/bug511.go	compiled	main.go:7:8: "./a" is relative, but relative import paths are not supported in module mode	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/gcc67968.go	compiled	main.go:4:8: "./a" is relative, but relative import paths are not supported in module mode	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue10066.go	compiled	main.go:4:8: "./a" is relative, but relative import paths are not supported in module mode	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue10219.go	compiled	test/fixedbugs/issue10219.dir/a.go:11:1: LOWER-EUNDEFINED: undefined: a	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue12677.go	compiled	main.go:4:8: "./p" is relative, but relative import paths are not supported in module mode	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue14164.go	compiled	main.go:4:8: "./a" is relative, but relative import paths are not supported in module mode	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue14331.go	compiled	main.go:4:8: "./a" is relative, but relative import paths are not supported in module mode	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue15470.go	compiled	main.go:4:8: "./a" is relative, but relative import paths are not supported in module mode	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue15548.go	compiled	main.go:4:8: "./a" is relative, but relative import paths are not supported in module mode	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue15550.go	compiled	fixedbugs/issue15550.go:9:1: LOWER-ETYPE: "unsafe" imported as __gosource_import_0_0 and not used	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue15572.go	compiled	main.go:4:8: "./a" is relative, but relative import paths are not supported in module mode	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue15602.go	compiled	test/fixedbugs/issue15602.go:10:2: LOWER-ETYPE: assignment mismatch: 2 variables but __bpp0_rt.MustValue returns 1 value	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue15604.go	compiled	test/fixedbugs/issue15604.go:13:2: LOWER-ETYPE: assignment mismatch: 2 variables but __bpp0_rt.MustValue returns 1 value	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue15747.go	interpreted	issue15747.go:22: missing error "live at call to (newobject|mallocgcSmallScanNoHeaderSC[0-9]+): xx$"	missing=5;wording=0;extra=0;class=missing
testdir:fixedbugs/issue15747.go	compiled	test/fixedbugs/issue15747.go:22:6: live at entry to f1: xx	missing=0;wording=1;extra=0;class=wording
testdir:fixedbugs/issue15920.go	compiled	main.go:4:8: "./a" is relative, but relative import paths are not supported in module mode	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue16133.go	compiled	main.go:4:8: "./a2" is relative, but relative import paths are not supported in module mode	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue16317.go	compiled	main.go:4:8: "./a" is relative, but relative import paths are not supported in module mode	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue16616.go	compiled	main.go:4:8: "./a" is relative, but relative import paths are not supported in module mode	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue17270.go	compiled	test/fixedbugs/issue17270.go:9:1: LOWER-ETYPE: "unsafe" imported as __gosource_import_0_0 and not used	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue18149.go	interpreted	panic: got /srv/sprint151/barrier-a/evidence/goroot/src/reflect/value.go:369; want /foo/bar.go:123 (or suffix /foo/bar.go)	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue18149.go	compiled	./fixedbugs/issue18149.go:39:36: invalid column number: 0	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue18895.go	interpreted	p.go:7: missing error "can inline"	missing=3;wording=0;extra=0;class=missing
testdir:fixedbugs/issue18895.go	compiled	main.go:4:8: "./p" is relative, but relative import paths are not supported in module mode	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue19261.go	interpreted	p.go:7: missing error "can inline F"	missing=2;wording=0;extra=0;class=missing
testdir:fixedbugs/issue19261.go	compiled	main.go:4:8: "./p" is relative, but relative import paths are not supported in module mode	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue20682.go	compiled	main.go:4:8: "./p" is relative, but relative import paths are not supported in module mode	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue21709.go	interpreted	issue21709.go:13: missing error "s does not escape"	missing=5;wording=0;extra=0;class=missing
testdir:fixedbugs/issue21709.go	compiled	test/fixedbugs/issue21709.go:13:7: s does not escape	missing=2;wording=0;extra=0;class=missing
testdir:fixedbugs/issue22344.go	compiled	test/fixedbugs/issue22344.go:10:1: LOWER-ETYPE: "unsafe" imported as __gosource_import_0_0 and not used	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue22662.go	interpreted	panic: got /srv/sprint151/barrier-a/evidence/goroot/src/reflect/value.go:369; want ??:1 (or suffix /??)	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue22662.go	compiled	./fixedbugs/issue22662.go:38:34: invalid column number: 0	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue22962.go	compiled	main.go:4:8: "./a" is relative, but relative import paths are not supported in module mode	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue23179.go	compiled	main.go:4:8: "./a" is relative, but relative import paths are not supported in module mode	missing=0;wording=0;extra=0;class=-
testdir:fixedbugs/issue24651b.go	interpreted	issue24651b.go:10: missing error "can inline Foo with cost .* as: func\\(int\\) int { return x \\* \\(x \\+ 1\\) \\* \\(x \\+ 2\\) }$"	missing=5;wording=0;extra=0;class=missing
testdir:fixedbugs/issue24651b.go	compiled	test/fixedbugs/issue24651b.go:10:6: can inline Foo with cost 10 as: func(int) int { return x * (x + 1) * (x + 2) }	missing=0;wording=1;extra=0;class=wording
