root	mode	first_line	verdict
testdir:typeparam/issue48453.go	interpreted	typeparam/issue48453.go:19:2: BASHPP-ECOLLECTION-KEY: unsupported map key type *string	missing=0;wording=0;extra=0;class=-
testdir:typeparam/issue49295.go	interpreted	typeparam/issue49295.go:18:7: typeparam/issue49295.go:18:9: BASHPP-EEXPR-OPERAND: indexed value is not a scalar	missing=0;wording=0;extra=0;class=-
testdir:typeparam/issue50002.go	interpreted	BASHPP-EASSERT-IMPOSSIBLE: string cannot be asserted from I[byte]	missing=0;wording=0;extra=0;class=-
testdir:typeparam/issue50833.go	interpreted	BASHPP-ESTRUCT-TYPE: <inferred> is not a supported struct type	missing=0;wording=0;extra=0;class=-
testdir:typeparam/issue51303.go	interpreted	typeparam/issue51303.go:32:9: typeparam/issue51303.go:32:48: BASHPP-EEXPR-OPERAND: x is not a scalar	missing=0;wording=0;extra=0;class=-
testdir:typeparam/issue51522b.go	interpreted	BASHPP-ESWITCH-TYPE: case expression type fooer does not match switch tag type myint	missing=0;wording=0;extra=0;class=-
testdir:typeparam/issue53477.go	interpreted	typeparam/issue53477.go:28:9: BASHPP-EEXPR-CONVERT: cannot convert Int to Mer[X]	missing=0;wording=0;extra=0;class=-
testdir:typeparam/issue54456.go	interpreted	typeparam/issue54456.go:19:44: BASHPP-EEXPR-CONVERT: cannot convert Int to T[int]	missing=0;wording=0;extra=0;class=-
testdir:typeparam/issue54765.go	interpreted	compilation succeeded unexpectedly	missing=0;wording=0;extra=0;class=-
testdir:typeparam/issue58513.go	interpreted	BASHPP-ECOLLECTION-ELEMENT: scalar cannot be used as func()()	missing=0;wording=0;extra=0;class=-
testdir:typeparam/list2.go	interpreted	BASHPP-EASSIGN-MISMATCH: BASHPP-EASSIGN-MISMATCH: cannot use *_Element[T] as *_Element[string]	missing=0;wording=0;extra=0;class=-
testdir:typeparam/listimp2.go	interpreted	BASHPP-EASSIGN-MISMATCH: BASHPP-EASSIGN-MISMATCH: cannot use *__gosource_pkg_0_Element[T] as *__gosource_pkg_0_Element[string]	missing=0;wording=0;extra=0;class=-
testdir:typeparam/map.go	interpreted	func literal: cannot use "5/2" as float64 value for parameter f	missing=0;wording=0;extra=0;class=-
testdir:typeparam/mapimp.go	interpreted	func literal: cannot use "5/2" as float64 value for parameter f	missing=0;wording=0;extra=0;class=-
testdir:typeparam/mdempsky/16.go	interpreted	typeparam/mdempsky/16.go:32:6: BASHPP-EASSERT-IMPOSSIBLE: T cannot be asserted from interface	missing=0;wording=0;extra=0;class=-
testdir:typeparam/mdempsky/17.go	interpreted	typeparam/mdempsky/17.go:51:19: BASHPP-ECOLLECTION-ELEMENT: scalar cannot be used as V	missing=0;wording=0;extra=0;class=-
testdir:typeparam/metrics.go	interpreted	typeparam/metrics.go:51:1: BASHPP-ECOLLECTION-KEY: unsupported map key type key2[T1, T2]	missing=0;wording=0;extra=0;class=-
testdir:typeparam/min.go	interpreted	min: cannot use "7/2" as float64 value for parameter x	missing=0;wording=0;extra=0;class=-
testdir:typeparam/minimp.go	interpreted	__gosource_pkg_0_Min: cannot use "7/2" as float64 value for parameter x	missing=0;wording=0;extra=0;class=-
testdir:typeparam/nested.go	interpreted	BASHPP-ECOLLECTION-ELEMENT: cannot use *reflect.rtype as reflect.Type	missing=0;wording=0;extra=0;class=-
testdir:typeparam/ordered.go	interpreted	typeparam/ordered.go:38:31: BASHPP-EEXPR-OPERAND: s is not a scalar	missing=0;wording=0;extra=0;class=-
testdir:typeparam/orderedmap.go	interpreted	type *_Map[[]byte, int] has no method compare	missing=0;wording=0;extra=0;class=-
testdir:typeparam/orderedmapsimp.go	interpreted	type *__gosource_pkg_0_Map[[]byte, int] has no method compare	missing=0;wording=0;extra=0;class=-
testdir:typeparam/pair.go	interpreted	typeparam/pair.go:21:18: typeparam/pair.go:21:18: unknown imported symbol or method: unsafe.Sizeof	missing=0;wording=0;extra=0;class=-
testdir:typeparam/pairimp.go	interpreted	test/typeparam/pairimp.dir/main.go:15:18: /srv/sprint162/leaf-integ-2/evidence/goroot/test/typeparam/pairimp.dir/main.go:15:18: unknown imported symbol or method: unsafe.Sizeof	missing=0;wording=0;extra=0;class=-
testdir:typeparam/recoverimp.go	interpreted	__gosource_pkg_0_F: cannot use "53/10" as float64 value for parameter a	missing=0;wording=0;extra=0;class=-
testdir:typeparam/sliceimp.go	interpreted	isNaN: cannot use "" as float64 value for parameter f	missing=0;wording=0;extra=0;class=-
testdir:typeparam/slices.go	interpreted	isNaN: cannot use "" as float64 value for parameter f	missing=0;wording=0;extra=0;class=-
testdir:typeparam/smallest.go	interpreted	typeparam/smallest.go:35:28: BASHPP-EEXPR-CONVERT: cannot convert String to float64	missing=0;wording=0;extra=0;class=-
testdir:typeparam/sum.go	interpreted	typeparam/sum.go:43:9: BASHPP-EEXPR-CONVERT: cannot convert String to float64	missing=0;wording=0;extra=0;class=-
testdir:typeswitch.go	interpreted	BASHPP-ETYPESWITCH-OPERAND: type switch operand must be an interface	missing=0;wording=0;extra=0;class=-
testdir:uintptrescapes.go	interpreted	test/uintptrescapes.dir/main.go:18:4: /srv/sprint162/leaf-integ-2/evidence/goroot/test/uintptrescapes.dir/main.go:18:30: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPAddressExpr	missing=0;wording=0;extra=0;class=-
testdir:uintptrescapes.go	compiled	F1: got 0, want 42	missing=0;wording=0;extra=0;class=-
testdir:uintptrkeepalive.go	interpreted	compilation succeeded unexpectedly	missing=0;wording=0;extra=0;class=-
testdir:unsafe_slice_data.go	interpreted	unsafe_slice_data.go:17:48: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPAddressExpr	missing=0;wording=0;extra=0;class=-
testdir:unsafe_string.go	interpreted	unsafe_string.go:15:5: unknown imported symbol or method: unsafe.String	missing=0;wording=0;extra=0;class=-
testdir:unsafe_string_data.go	interpreted	unsafe_string_data.go:17:48: BASHPP-EEXPR-FORM: unsupported scalar expression *syntax.BashPPAddressExpr	missing=0;wording=0;extra=0;class=-
testdir:unsafebuiltins.go	interpreted	unsafebuiltins.go:14:7: BASHPP-ECONST-EXPR: const initializer is not a constant expression	missing=0;wording=0;extra=0;class=-
testdir:zerodivide.go	interpreted	BASHPP-ECOLLECTION-ELEMENT: cannot use *interp.bashPPBridgeValue value as float64	missing=0;wording=0;extra=0;class=-
typechecker:cmd/compile/internal/types2/TestCheck/decls2	interpreted	check_test.go:256: ../../../../internal/types/testdata/check/decls2/decls2a.go:89:6: no error expected: "method has no receiver"	missing=0;wording=0;extra=0;class=-
typechecker:cmd/compile/internal/types2/TestCheck/decls2	compiled	check_test.go:256: ../../../../internal/types/testdata/check/decls2/decls2a.go:89:6: no error expected: "method has no receiver"	missing=0;wording=0;extra=0;class=-
typechecker:cmd/compile/internal/types2/TestCheck/issues0.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/check/issues0.go:330:7: no error expected: "invalid syntax tree: invalid use of ..."	missing=0;wording=0;extra=0;class=-
typechecker:cmd/compile/internal/types2/TestCheck/issues0.go	compiled	check_test.go:256: ../../../../internal/types/testdata/check/issues0.go:330:7: no error expected: "invalid syntax tree: invalid use of ..."	missing=0;wording=0;extra=0;class=-
typechecker:cmd/compile/internal/types2/TestCheck/stmt0.go	interpreted	check_test.go:256: ../../../../internal/types/testdata/check/stmt0.go:803:22: no error expected: "cannot declare in post statement"	missing=0;wording=0;extra=0;class=-
typechecker:cmd/compile/internal/types2/TestCheck/stmt0.go	compiled	check_test.go:256: ../../../../internal/types/testdata/check/stmt0.go:803:22: no error expected: "cannot declare in post statement"	missing=0;wording=0;extra=0;class=-
typechecker:cmd/compile/internal/types2/TestLocal/issue47996.go	interpreted	check_test.go:256: testdata/local/issue47996.go:8:31: no error expected: "undefined: P"	missing=0;wording=0;extra=0;class=-
typechecker:cmd/compile/internal/types2/TestLocal/issue47996.go	compiled	check_test.go:256: testdata/local/issue47996.go:8:31: no error expected: "undefined: P"	missing=0;wording=0;extra=0;class=-
typechecker:cmd/compile/internal/types2/TestLocal/issue68183.go	interpreted	check_test.go:256: testdata/local/issue68183.go:13:5: no error expected: "undefined: x"	missing=0;wording=0;extra=0;class=-
typechecker:cmd/compile/internal/types2/TestLocal/issue68183.go	compiled	check_test.go:256: testdata/local/issue68183.go:13:5: no error expected: "undefined: x"	missing=0;wording=0;extra=0;class=-
typechecker:go/types/TestCheck/issues0.go	interpreted	check_test.go:271: ../../internal/types/testdata/check/issues0.go:330:7: no error expected: "invalid syntax tree: invalid use of ..."	missing=0;wording=0;extra=0;class=-
typechecker:go/types/TestCheck/issues0.go	compiled	check_test.go:271: ../../internal/types/testdata/check/issues0.go:330:7: no error expected: "invalid syntax tree: invalid use of ..."	missing=0;wording=0;extra=0;class=-
typechecker:go/types/TestFixedbugs/issue39634.go	interpreted	check_test.go:271: ../../internal/types/testdata/fixedbugs/issue39634.go:73:25: no error expected: "too many arguments in call to F20"	missing=0;wording=0;extra=0;class=-
typechecker:go/types/TestFixedbugs/issue39634.go	compiled	check_test.go:271: ../../internal/types/testdata/fixedbugs/issue39634.go:73:25: no error expected: "too many arguments in call to F20"	missing=0;wording=0;extra=0;class=-
typechecker:go/types/TestFixedbugs/issue49005.go	interpreted	check_test.go:271: ../../internal/types/testdata/fixedbugs/issue49005.go:23:9: no error expected: "impossible type assertion: F2().(*X2)"	missing=0;wording=0;extra=0;class=-
typechecker:go/types/TestFixedbugs/issue49005.go	compiled	check_test.go:271: ../../internal/types/testdata/fixedbugs/issue49005.go:23:9: no error expected: "impossible type assertion: F2().(*X2)"	missing=0;wording=0;extra=0;class=-
typechecker:go/types/TestFixedbugs/issue50816.go	interpreted	check_test.go:271: ../../internal/types/testdata/fixedbugs/issue50816.go:21:6: no error expected: "impossible type assertion: i.(T1)"	missing=0;wording=0;extra=0;class=-
typechecker:go/types/TestFixedbugs/issue50816.go	compiled	check_test.go:271: ../../internal/types/testdata/fixedbugs/issue50816.go:21:6: no error expected: "impossible type assertion: i.(T1)"	missing=0;wording=0;extra=0;class=-
typechecker:go/types/TestFixedbugs/issue54942.go	interpreted	check_test.go:271: ../../internal/types/testdata/fixedbugs/issue54942.go:20:11: no error expected: "cannot use new(T) (value of type *T) as I value in variable declaration: *T does not implement I (wrong type for method m)"	missing=0;wording=0;extra=0;class=-
typechecker:go/types/TestFixedbugs/issue54942.go	compiled	check_test.go:271: ../../internal/types/testdata/fixedbugs/issue54942.go:20:11: no error expected: "cannot use new(T) (value of type *T) as I value in variable declaration: *T does not implement I (wrong type for method m)"	missing=0;wording=0;extra=0;class=-
typechecker:go/types/TestFixedbugs/issue58742.go	interpreted	check_test.go:271: ../../internal/types/testdata/fixedbugs/issue58742.go:8:9: no error expected: "not enough return values"	missing=0;wording=0;extra=0;class=-
typechecker:go/types/TestFixedbugs/issue58742.go	compiled	check_test.go:271: ../../internal/types/testdata/fixedbugs/issue58742.go:8:9: no error expected: "not enough return values"	missing=0;wording=0;extra=0;class=-
typechecker:go/types/TestFixedbugs/issue70150.go	interpreted	check_test.go:271: ../../internal/types/testdata/fixedbugs/issue70150.go:10:14: no error expected: "not enough arguments in call to vf"	missing=0;wording=0;extra=0;class=-
typechecker:go/types/TestFixedbugs/issue70150.go	compiled	check_test.go:271: ../../internal/types/testdata/fixedbugs/issue70150.go:10:14: no error expected: "not enough arguments in call to vf"	missing=0;wording=0;extra=0;class=-
typechecker:go/types/TestFixedbugs/issue70526.go	interpreted	check_test.go:271: ../../internal/types/testdata/fixedbugs/issue70526.go:10:7: no error expected: "too many arguments in call to f"	missing=0;wording=0;extra=0;class=-
typechecker:go/types/TestFixedbugs/issue70526.go	compiled	check_test.go:271: ../../internal/types/testdata/fixedbugs/issue70526.go:10:7: no error expected: "too many arguments in call to f"	missing=0;wording=0;extra=0;class=-
typechecker:go/types/TestFixedbugs/issue76103.go	interpreted	check_test.go:271: ../../internal/types/testdata/fixedbugs/issue76103.go:8:36: no error expected: "not enough arguments in call to f"	missing=0;wording=0;extra=0;class=-
typechecker:go/types/TestFixedbugs/issue76103.go	compiled	check_test.go:271: ../../internal/types/testdata/fixedbugs/issue76103.go:8:36: no error expected: "not enough arguments in call to f"	missing=0;wording=0;extra=0;class=-
typechecker:go/types/TestSpec/methods.go	interpreted	check_test.go:271: ../../internal/types/testdata/spec/methods.go:84:16: no error expected: "cannot use T{} (value of struct type T) as I[int] value in variable declaration: T does not implement I[int] (wrong type for method m)"	missing=0;wording=0;extra=0;class=-
typechecker:go/types/TestSpec/methods.go	compiled	check_test.go:271: ../../internal/types/testdata/spec/methods.go:84:16: no error expected: "cannot use T{} (value of struct type T) as I[int] value in variable declaration: T does not implement I[int] (wrong type for method m)"	missing=0;wording=0;extra=0;class=-
